"id","DTS","DTA","LPCs","PCs","CE_20_3","DG_34_2","DG_36_2","DG_36_3","DG_36_4","LPC_16_0","LPC_18_0","LPC_18_1","LPC_18_2","LPC_18_3","PC_16_0_9_0_CHO","PC_32_0","PC_32_1","PC_32_2","PC_33_2","PC_34_1","PC_34_2","PC_34_3","PC_34_4","PC_35_1","PC_35_2","PC_35_3","PC36_1","PC_36_2","PC_36_3_A","PC_36_3_B","PC_36_4_A","PC_36_4_C","PC_36_5_A","PC_36_5_B","PC_37_3","PC_38_2","PC_38_3_K","PC_38_5_A","PC_p_34_2_PC_o_34_3","PC_p_36_3_PC_o_36_4","PC_p_36_4_PC_o_36_5","PE_34_2","SM_d32_1","SM_d36_1","TG_46_0","TG_46_3","TG_48_0","TG_48_1","TG_48_2","TG_48_3","TG_50_0","TG_50_1","TG_50_2","TG_50_3","TG_50_4","TG_50_5","TG_52_0","TG_52_1","TG_52_2","TG_52_3","TG_52_4","TG_52_5","TG_52_6","TG_54_1","TG_54_2","TG_54_3","TG_54_4","TG_54_5","TG_54_6","TG_54_8","TG_56_4","DGs","SMs","TGs","LPC_PC","LPC_PC_309","LPC_PC_387","PC_TG_878","PC_TG_1670","PC_TG_1671","PC_TG_1680"
"LANMLR17B108",102.4,100.6,2171161.2,11190602.8,18662,96436.3333333333,NA,5654.5,58440,129131,9432.66666666667,59294.4,1436842,540234.2,9058.33333333333,46761.6,10804.6,21927,64736.4,289727,3019730.2,1987317.4,27331.8,NA,77045.8,63864.2,18949,316822,385395.8,328886.6,1856085.8,12565,2604451.8,20361,44697,12920,14809.75,13768.2,NA,28679.3333333333,NA,209329.2,7172.25,10036,3784,10237,25291.8,8487,9300.5,8845,9088,51489,115052.4,38557.3333333333,14728,25361,6212,33318.5,39626.2,64364.4,402842.333333333,575510.666666667,176936.2,NA,6775.75,23475.2,104192.8,234191,638825,1235024.5,9552,95187.6,9752.2,2204852.4,-2.51617824945329,2.16186464040781,-1.03399075994379,7.62854929428903,4.98570559710863,4.41240937444843,4.31910475840949
"LANMLR17B109",101.4,101.2,2305735.4,10061138,19711.5,73864.25,NA,4551.5,45562.5,87443.2,13428,66291.4,1474661.4,666597,11960.25,48799.8,10216.2,14576.8,38505.4,282611.8,2755080.4,2106504.4,32492,NA,54028.8,41238.4,19730.2,288486.2,285098.8,231322,1434090.4,21836,2369832.8,14985,19540,10562.2,26721.6666666667,12298,NA,14200.3333333333,NA,142431.8,10269.8,9149,11376.5,1305.5,58213.6,2741,4502,3207,11199,30000.8,78123.8,60232.6666666667,1835,9418.66666666667,2934,26089,26214.8,35138.2,341711.75,524943.5,278209.2,NA,9943,16676.6,72390.4,139558,741333.5,1217385,3216,97362,12099.6,2249051,-2.42073040853903,2.46338930263363,-0.952428693509227,7.42934190873111,4.27862944516697,3.96510236798632,3.45158002813131
"LANMLR17B110",109.333333333333,106.333333333333,3163097.66666667,11153296.3333333,10371.5,67556.5,NA,2908.5,72296.5,83415.6666666667,26005.5,84560.6666666667,2384128.66666667,593655.666666667,15060,49675,8018.66666666667,17472.6666666667,91396,161530.666666667,3036082,1908466,27943.3333333333,NA,72976.3333333333,52026.6666666667,17458,244994,329677.333333333,209577,2307283,2897,3584040,12929,16651,10929.6666666667,8474.66666666667,15795.6666666667,NA,24298,NA,368604.333333333,16547,8614,5385.5,NA,9265.66666666667,6345,8909,NA,1979,7535.66666666667,22447,35314,NA,83643,9492,4365,13545.3333333333,27858.6666666667,139365.5,190446.5,90166.3333333333,NA,3027.66666666667,11427,46678,119360.666666667,283888.5,431737.5,NA,95174.3333333333,13902.6666666667,1101876.66666667,-2.0825499815451,3.2820613897046,-0.766645836568771,8.31368912440482,6.46684336153306,4.97214287270404,5.25427287949459
"LANMLR17B111",87.4,73,2443649.6,8800098,15079,89257.6,NA,5321.66666666667,68314,63272.4,10020.8,104417.2,1686879.6,579059.6,13194.4,34167,5903,18567.8,147717.6,226960.2,2047839,1436268.4,20294.6,NA,57212.2,29622.6,20888,307189,328660.2,229785.2,1790368.4,14293,2465404.4,NA,NA,12058.2,14082.3333333333,13154,NA,34979,NA,166827.6,13689.6,NA,7224.33333333333,11003.5,22413.2,NA,NA,8564.5,NA,59037.6,41574,24026.5,11101.5,19291.5,NA,NA,75104.2,92192.6,302060,323618.6,131573.8,NA,15328.3333333333,33912.4,114268.4,183798.4,845422.666666667,1193059.66666667,5561,160764.6,13689.6,2647993.6,-1.87749627381862,3.25438075291281,-0.49704586286258,6.68987362316261,3.77262533819751,3.44705476404606,3.76029062441491
"LANMLR17B112",99,76.6666666666667,2760282.2,9747031.6,14893.6666666667,82436.25,NA,7408.33333333333,61928,76322.2,16507.25,42261.8,1849702.6,778789.8,7108.75,41697.2,10436,14900.8,74691.4,237813.8,2041597.8,1721008.6,24984.8,NA,72814.8,54983.6,29432,371608.2,376675,391715.8,1614057.2,14969.5,2613883.4,28619,35380,12107,19359.5,21160.4,NA,27334,NA,414594.2,9643,55997,10351.6666666667,1518,82225.4,9280,7180,1786,81467,47430.8,56102.8,30015.5,2172,8261,104672,4612,86860,105566.2,214710.25,256490.5,134184.6,NA,22768.5,49154.4,152741,147982.4,598758.666666667,1029715.33333333,2354,119936.4,18913.8,2299037.2,-1.89239459774696,2.15525125912924,-0.611689281818651,5.30184975189264,4.00699420429172,3.85749102074137,3.7395489310037
"LANMLR17B113",79,75.6,3614637.6,8769080.4,18395.3333333333,113962.5,NA,4992.33333333333,57987.75,65142.2,8553,76003.2,2452416.4,1014233.4,10286,45676.2,6275,12263.8,53357.4,164002.6,2281293.8,1535649.8,21394.6,NA,56984.4,34859.6,13084.2,227813.4,232027.8,212946,1437087,14043,2390372.8,13444,19977,12218,8144.75,12020.6,NA,21500.5,NA,173558,8990.2,10709,8310.66666666667,1995,56907.2,9466,6144,847,14626,22207.6,42794.8,47697.5,1635,10979,6154,35585,32998.4,29770.2,350458.75,545959.75,238391.2,NA,10989,33256.6,136654,119051,663416.666666667,1380869.66666667,2540,140555.6,11132,2684974,-1.48319921885794,3.41877704445136,-0.181027286451335,6.74270734601889,3.96328943612577,3.46719060217186,3.33783092050121
"LANMLR17B115",90.75,90,1931292.5,10632576,22684.5,82470,NA,6158,51451.3333333333,76858.5,10999.3333333333,71498.75,1292106.25,482579.5,9064.33333333333,99360.5,19257,22479,141316.75,248238.25,2760762,1848731,27506.5,NA,69735.75,54997,26195.5,221791.75,346784.75,230704,1883593.5,13367.5,2559884.5,17824,17457,9456.5,13682.6666666667,17598,NA,75630,NA,383852.75,13751.3333333333,92652,10223,4951,87471.75,7283,12755,2503,98007,18849.5,25385.75,16618,2221,25951,88377,19864,22690.75,24000.75,265875.666666667,319286,112687,NA,4637.33333333333,19142.75,66278,153423,1035045,1226358.5,2564,103520,33476.5,2189007.5,-2.45326117617556,2.65232343317989,-0.984088948900784,5.59745953927553,4.796086182665,4.31159307157323,4.34761702839809
"LANMLR17B116",69.5,67.3333333333333,1929847.75,10038201.25,31995.6666666667,123552,NA,8388.66666666667,84054.6666666667,70487,7971.33333333333,21113.5,1306994.5,525274.25,5779,52280.5,9641.25,18549.75,64571.25,229378.25,2244759.5,1558005.25,41615.75,NA,69290.25,43565.75,19385.5,435058.75,361564,457947,1644825,17734,2734322.25,8920,16664,15912.5,18832.25,20381,NA,10149,NA,550774.25,8434.33333333333,2623,12638.3333333333,NA,53327,9585,7220,NA,5138,56500,54413.75,16368,NA,8135,9321,4632,60525.75,90211.25,352731.333333333,551566.666666667,222875.5,NA,17222.5,34501.5,156076.25,194836.5,840770,1481573,NA,161996.5,6981.5,3385049.25,-2.6009174998786,1.4538840020513,-1.35796448919662,5.67110193150331,4.31146997928474,3.97245523421408,3.97494800255804
"LANMLR17B118",82,81,2660042.33333333,8117298,14982.5,74104.3333333333,NA,4930.5,54033.3333333333,56203.3333333333,10487,62636,1794735.66666667,735980.333333333,6447.66666666667,34807.3333333333,6168.33333333333,17621.3333333333,72490.3333333333,280799.666666667,1771757,1413154,26130.3333333333,NA,56253.6666666667,36574,28254.3333333333,350415.333333333,394779.666666667,346181.666666667,1260444.66666667,21070,1991728.33333333,NA,NA,12087,16077.5,13853,NA,23589,NA,295082,10955.6666666667,NA,9124,1645,75023.6666666667,NA,NA,754,NA,7966.66666666667,27438,5207,2325,1754,NA,NA,12211,34738.6666666667,357686.333333333,478744.666666667,219322,NA,6065.5,11648.6666666667,119526,182495,1074121,1507344.5,1341,131424.666666667,10955.6666666667,3262246,-1.72322203764564,2.47056041614535,-0.299584215698058,5.7796237941162,3.11021377155644,2.83114046887912,2.65596442306311
"LANMLR17B119",83.2,81.6,2058556.8,10495200.2,9101.66666666667,87586.75,NA,7006.33333333333,64597,62038.8,8449,87207.6,1316428.2,586123,7157.25,33138.8,9237.6,17214.6,47549,329863.4,2782740.4,1696186.4,28855.6,NA,55414,39353.2,22926.8,226921.2,467764.6,288326.2,1814041,18294.5,2600610.6,10954,23106,8246.8,11486.75,11861.2,NA,22076.5,NA,200609.6,7404.6,10646,6681.33333333333,3793,23016.6,4860,4527,3401,13806,25592.2,43269,21636,9720,13022,4931,25681,27133,45305,302853.5,463234.75,192434.6,NA,6875.5,15827.6,80702.8,154127.5,690011.666666667,1367428,3100,125950.8,9533.8,2462053.4,-2.70201005185184,2.05650317863355,-1.29080262983244,7.09379393865961,4.54473665372121,3.95884808013736,4.03704057264104
"LANMLR17B120",98.2,94.8,2976050.4,9218311.8,14362.5,78683,NA,4499,48150.5,99801.4,13745.5,49133,1979463,836656.6,8944.5,47352.4,12158,12850.8,92814.5,175860,2519893.6,2125680.2,26202.4,NA,61012.6,62835,12320.6,223447.8,185989.8,231484,1259567,20506,2124212.6,28067,15451,11962.4,15169.3333333333,11541.2,NA,38247.3333333333,NA,174011.2,21363,8131,5704.5,8144,20553,10867,4138,6612.5,13985,37463.6,65086.4,88142.3333333333,7643,16983.3333333333,6905,47444,31259.4,32345,296660.25,587465.5,360627.4,NA,9361,33543.4,67697,90153.75,516373,1353344.5,5448.5,103266.4,18716.6,2274666.6,-1.9586411286545,2.84163035004146,-0.433263955595273,6.99990724105774,3.61959054876331,3.39784109209368,2.63049301662875
"LANMLR17B121",101.6,100.6,2695398.8,11314640.8,28786,90472.3333333333,NA,10509,49832,73674.8,5426.33333333333,70224.8,1922682.6,625560.8,11180.3333333333,29164.4,8337.2,24708.6,66564.25,312148.2,3114366.4,1857093.4,30949.2,NA,68082.6,49398.2,25427.4,427264.2,413959.6,327069.4,1934883.2,16755.5,2577168.6,15838,23860.5,15258.6,14765.75,15787.4,NA,24413,NA,225363.6,6996.33333333333,7905,16102.5,13833,77472.4,12785.5,13495,11986,7772.5,11397.6,38331.8,39102.3333333333,9290,55127,14492.5,6217.5,17033.6,30759.6,263017,391393.333333333,126993,NA,4486.5,14007.8,54054,108772.2,581371.5,1072092.5,961,88386.2,7359.8,1628540.8,-2.12280666299834,2.64209008707013,-0.498328150469892,6.53776278579731,5.13031318497933,4.51511149223857,4.56814057516204
"LANMLR17B122",79.3333333333333,78.3333333333333,162836.666666667,11296330.3333333,9681,78536.6666666667,NA,4599.5,83674.6666666667,77894,4373.33333333333,2861.33333333333,57727.3333333333,19980.6666666667,12226.3333333333,65650.6666666667,13230.6666666667,27915,83884.3333333333,449229,2079974,2063287.33333333,47648.6666666667,NA,81586,50309,30204.6666666667,627553.666666667,437727,476370.666666667,1819338.66666667,22736.5,2880081,NA,NA,12207.3333333333,47209,20238,NA,3728,NA,435594.666666667,8700,NA,9903,1203,78170,NA,NA,1333,NA,11342.6666666667,28677.6666666667,3425,1307,1506,NA,NA,15563,29374.6666666667,247886.333333333,333335,153244.666666667,NA,7248.5,11362.3333333333,77548.6666666667,138489,768140,1208523.5,1120,165277.666666667,8700,2457502,-6.27501201795705,-2.87328957887832,-5.73000629144843,5.94152027239175,4.31820711190641,4.31031266274746,4.17221696292758
"LANMLR17B123",91.5,90.25,3410860,11079683,9035.5,125838,NA,5732.5,112737.5,80983.75,9303.5,61111.5,2415715.75,848397.25,11360,38061.5,16209.25,28179,70976,368456.75,3494553.33333333,1757971.75,32910.5,NA,68794.25,36023.5,22152,428171,475148.25,265285.5,1980013,26121,2783708.25,20393.5,63522,13356.25,21213,12892.75,NA,14459,NA,388545.5,7314,5482,2229.5,NA,8556.5,6202.5,2200,NA,9373.5,41514.25,27881.75,32948,NA,6057.5,3229,25122.5,72208.5,67917.5,277015.5,311279.5,63837.25,NA,13526.5,64301.25,214847,193443.5,614150,865514,NA,122154,8226.5,1748973,-1.87470234880828,3.19070420473298,-0.374096694671515,8.47813936817511,7.83540000992468,6.08345453546646,6.21462405358416
"LANMLR17B125",99.1666666666667,53.6666666666667,3054776,11640539,14751,101756.333333333,NA,5814.33333333333,70156.3333333333,110696.833333333,6176.66666666667,55995.5,2165557.66666667,719437.666666667,8368,77798,10207,17834,79797,223822,3488497.16666667,2265801.66666667,27631,NA,65339.6666666667,57729,17261.6666666667,215337.166666667,310383.5,189891.5,1834924,13388,2688243,23780.3333333333,36092.3333333333,11641.3333333333,11254.8333333333,14940,NA,48367.3333333333,NA,321534.166666667,9877,9520.66666666667,19475.6666666667,NA,42394.8333333333,4500.33333333333,4200.33333333333,NA,11965,30099.3333333333,35491.6666666667,9337.33333333333,NA,18240.6666666667,5366.66666666667,20190.3333333333,35173.3333333333,30166,266108.333333333,340338.666666667,98496,NA,11148.8333333333,20800.1666666667,64865.1666666667,117511.25,612596.666666667,969692.666666667,NA,88863.5,12991.1666666667,1587982.5,-2.13302642894856,3.26426566033289,-0.61619043426084,7.33385016657193,6.51677558777827,5.98155190342212,5.71713301105528
"LANMLR17B129",102.4,83,6035528.8,9849601.2,9837,122537,8659,4505,59591.5,95411.6,34053,116404.2,4107308.2,1702783.6,2741,66069.8,11676.4,9143.8,61940,167340.4,3378679,1646530.8,33750.2,8786,57701.6,75627,21519.4,250596.4,243470.2,205007.4,1715437.2,NA,1756388.8,27184,67944.75,13263.8,8782,29166.2,NA,53369.6666666667,76225,450286.2,9972,34993,10872,NA,35583,7155.75,5508.66666666667,NA,12070,16878.2,41349.6,21306,2773,12338.5,24079.3333333333,8769.25,25318.6,41254.8,664918,884382.5,114992,3832,7967.2,30208.4,88893.4,183416.75,858489,1717915,10529,51877.8,24984.6,1733846.8,-0.838036269719555,4.21666361255488,1.88065769249843,7.64726970947877,7.09783960785243,6.27924811981453,6.16734258638547
"LANMLR17B132",107.666666666667,107,3507515,9671045.33333333,32877,61442.5,NA,4257,36106,74568.6666666667,13343.5,67742.6666666667,2242680.66666667,1113627.33333333,11271.5,24641.6666666667,7341.66666666667,15920,25945,129468,2839903.33333333,1897718,25107,NA,46525.3333333333,28689.6666666667,14082.6666666667,225976.333333333,221869.666666667,256535.666666667,1747041.33333333,NA,2116566,13342,21779,14616.6666666667,9498,11049.6666666667,NA,15865.5,NA,249022.666666667,20960,2403,11661,1472,47142.3333333333,1865,4429,972,6934,11657.3333333333,21856,8560.5,1899,4643,3895,12718,13725.3333333333,15939,264126.5,383161.5,131113,NA,7327,10845.6666666667,62289.6666666667,119710.5,1041551,1996816,1459,66451.3333333333,14774.3333333333,1868144.66666667,-1.55994616511995,3.07271840987136,0.0708985381762801,7.87568131430765,5.95435200185281,5.41032515238204,5.18828302527371
"LANMLR17B134",76,72.6666666666667,3091215.66666667,7905144.33333333,17181.5,85309.3333333333,NA,5401.5,45114,67881,10592.3333333333,64406.3333333333,1727940.33333333,1220395.66666667,1449,33659.6666666667,8473.66666666667,16415.3333333333,37736,199749.333333333,1971237.33333333,1363221.66666667,27828.6666666667,NA,52550.6666666667,32503.3333333333,18036.6666666667,220607,309867.666666667,300832.333333333,1327309,NA,1966062.33333333,NA,NA,12485.6666666667,11132.5,12113,NA,10863,NA,456301,9296,NA,7763.5,2665,56981.6666666667,NA,NA,1150,NA,13362.3333333333,33000,10997,4559,10672,NA,NA,17462.3333333333,35026.6666666667,323644,523656,272946,NA,7854,14900.6666666667,72793.6666666667,115111,765080,1292364,1729,134024.333333333,9296,2871516,-1.3570439698201,2.66882760967277,-0.222675324643091,6.44365100454214,3.16253020276095,2.71395371176675,2.65287280776843
"LANMLR17B135",97.6666666666667,94.3333333333333,2454734,11034347.6666667,15229,107502.5,NA,7068.33333333333,66686,90233.1666666667,10488.75,56424.5,1715174.5,585909.333333333,13745,35184.1666666667,9792,21841.8333333333,63338.1666666667,221566.833333333,3523763.8,2122755.16666667,29926.5,NA,65802.1666666667,52527.1666666667,16668.6666666667,310079.666666667,285252.666666667,285779.5,1852361.5,4697,2671461.66666667,10871.5,17314.5,11861.8333333333,11554.4,16221.8333333333,NA,26310,NA,190476.666666667,8369.5,4157,13576.6666666667,1620,51619.3333333333,8362.5,8413,1083,5420,46203,61617.6666666667,42469,1134,18549,9345,4220,76601.3333333333,80728.8333333333,208017.75,278008.75,104463.833333333,NA,22533.2,35206.6666666667,100021,127589.333333333,540925,1363588,1764,119659.833333333,6965.33333333333,2029253.83333333,-2.55136416026911,2.32924626657962,-0.991794174523777,7.26016042397095,5.93085522073806,4.96289009160517,4.74302073792028
"LANMLR17B138",70.75,71.25,1100517.5,14312377.25,10720,108174.5,1657,5433.33333333333,34253.6666666667,98398.25,8196.66666666667,28665.5,598973,368333.25,32804,45983,17189,32505.25,56399.5,468244.25,4444692.75,2352879.5,22734.5,10683,60138.75,47183.5,31355,488800.75,486274,317823.25,2252035.5,12729.5,3130608,16788,13241.5,14285.25,10778,11000.75,NA,7383,20069,244416.75,9894,15183,4000,NA,20226,5993,7832,NA,5243,17747.75,64909.5,37603.5,9638,18075.5,12847,6011.5,25207.25,48744.25,335083.666666667,477195.666666667,198890.333333333,6001,7404,15271.25,71047,150407,408699,972995,10788,84266.75,8742.75,1920428,-4.00588529639921,0.608377202315951,-2.69163145299684,8.87122123168617,5.03582591946142,4.42301168476272,4.17969478377762
"LANMLR17B140",72.25,67,1686437.75,13466653.25,31818.5,131386,8078,7810,52849,79514.75,13179,18167,1117913.5,460958.25,11162.6666666667,37589,11342.25,28137.5,108131,327014.5,4301274.75,2242773.5,28228.25,9700,80025,43836.75,21564,406638.5,374036.25,327973.75,2546998.5,26205,2528967,19797,14714.5,13240.5,5345.33333333333,13730.75,NA,10715,21695,443359.5,13562,12004,9937.5,NA,56578.75,1396,3712,NA,2946,9038,33782.75,13293.5,1633,12405,8420,2157.5,16869.5,24056.25,284203.666666667,398213,179091.333333333,2565,5250.75,11502.5,59843.5,134915.25,414349,1292468.5,1398,113206.75,9782,1876876.75,-3.00130841349318,1.70511456911025,0.310522020507385,7.32497165514972,4.84826639880215,4.40575657220012,4.4347492451729
"LANMLR17B144",89.8333333333333,87.8333333333333,1186585.33333333,11842398.5,23175,128450,NA,8096.66666666667,106153,58922.8333333333,9179.75,47598.8333333333,814934.166666667,259009.666666667,11203.25,32989.1666666667,19515.5,24505.6666666667,97049.8333333333,383626,2647823.2,1994704.5,40152.3333333333,NA,81433.1666666667,81396.1666666667,28331.8333333333,428458.833333333,517713.833333333,376395.5,1979128.66666667,20813.6666666667,3470644.5,22515,33361,17572.5,24184.6666666667,22566,NA,22024,NA,483511.5,10596.6,10141.5,38249.75,NA,37825.5,2829.5,2943.5,NA,10995.5,42271.8333333333,41033.1666666667,7425,NA,11615.5,4822.5,14922.5,59046.6666666667,63900.8333333333,325393.5,389944.25,129933.833333333,NA,15150.1666666667,31196,114133,196448.2,694721.25,965860.5,NA,160450.333333333,12211,2326162,-3.40620649799335,1.0344587844154,-2.19844119977122,6.61429633262674,5.85244249447226,5.08572018875353,5.08064968861161
"LANMLR17B146",72.5,70.5,1458176,9566417.5,15379.6666666667,93854,NA,4796.66666666667,63110.5,52055,6631,27556.25,1005381.5,366552.25,10036.25,87073,8298.5,22142.75,114114.75,288250.75,2124795.33333333,1738916.75,30496,NA,89813,46637.5,22021,368856.75,419864,356039.25,1535112.75,19299,2804151.75,NA,NA,12270.5,20794.6666666667,14374.5,NA,4507,NA,389624.5,7233.5,NA,4034.66666666667,1523,30655.25,NA,NA,1808,NA,115421.75,87654.25,2465,1249,1396,NA,NA,209625.5,201413.5,256486,291951.75,145414.5,NA,46185,11914,209670.25,142158.5,626177.666666667,1306196.66666667,1251,160562,7233.5,3191733.75,-3.40434644943046,0.874738418268266,-2.19455063103372,6.56556584055489,4.2387647149974,3.77683033297167,3.60062139494843
"LANMLR17B149",89.75,86.5,3775037.5,12871031.75,22518,156741,8249,5529.5,48930.5,76436.5,12340.5,150947.25,2636637,904846.5,25206,54245.5,14976,21447.75,41870,392701.5,4030514.25,1990246.75,25708.5,7208,60284.25,34018.5,34347.5,269861.25,531729.5,184202.25,2574078.5,18276,2541325.5,21418.6666666667,19844.3333333333,12221.5,8339.33333333333,11978.75,NA,22102,49579,154789.75,10941,85356.5,9132,NA,43599.5,6953,2986.5,NA,22574.3333333333,28361,35393.5,27239,1154,7849,34247,21313,38200.5,40391,315814.5,395025.5,96858.6666666667,3069,13645,31062.75,94456.75,153666,461706,997637,1515,68477.5,48148.75,1320039.75,-1.86905568439275,3.76270193741556,-0.0417651973874952,7.22524296244275,6.6344659481674,5.88039227412453,6.16979880176085
"LANMLR17B151",93.25,52,2757495.75,13298612.5,1822,119135,10506,8403,67674.5,71786.75,18630,183367.75,1894740.25,598286,11079,79460.25,24908.75,21441.5,55770.3333333333,531283,4071414,2099716.25,37420,11140,55343,59730.25,61718.75,368512.75,674335.25,255725,2392322.75,14241,2426744,20203,42048.6666666667,18521.5,11878,28070,27907,52861.5,49750,276966.75,4718,128260,9323,NA,31668,11023.6666666667,5852,NA,18877.6666666667,48583.25,52357.25,22302.6666666667,6059,8961.33333333333,26733,4310.66666666667,73804.75,111235.5,369434.5,297157.5,38148,3512,14848,45458.75,142841.5,263373.25,786508,941303,8789,70449,65309.5,1650350.25,-2.47387791962944,2.69206939584817,-0.590261807782353,7.37522907370791,6.99486623576877,6.37433284863358,6.46688941078614
"LANMLR17B152",105.6,104.4,2867403.4,10514380.4,19162,91115.3333333333,NA,4300.5,46560.3333333333,86092.2,8738.66666666667,65907.2,1899721.6,810439.2,11415.3333333333,45008.8,12223.4,22581.4,46785.4,229631,2964667.8,1811017.2,25468.2,NA,57879.8,45987.2,18129.8,252899.2,354140.6,235365.8,1819336.2,15820,2502942.2,16032,68069.5,10355.2,8707,12623.4,NA,24747,NA,264096.4,13940.6666666667,22535.5,9712.5,1643,58066,9314,6571,1874,11154.5,54717.6,52295.2,67941.6666666667,12522,19599,18665,49122.5,76396.6,76404.8,322914,389080.333333333,146975.4,NA,26720,46789,103263.2,149295.2,732005.5,1317002,6390,84325.6,17378.6,2131204.6,-1.86252860197349,3.12941131025864,-0.416086801626287,6.68540038411949,4.96808717951495,4.32430942359586,4.32244757862308
"LANMLR17B153",79,76.6666666666667,4720822.33333333,9033290,12496,146245,NA,8117,96356.5,61436,5840,260151.333333333,3195762.66666667,1199579,10581,36850,11323.3333333333,17031.3333333333,97274,416504.666666667,2083255.66666667,1545714,28073.6666666667,NA,63021.6666666667,37700.6666666667,32261,288711.666666667,475445.333333333,249157,1333535.66666667,22608,2270821,5759,14505,10507.6666666667,14594.3333333333,14624.6666666667,NA,30789,NA,195431.666666667,8144.5,8579,13634,NA,77569,10001,5688,NA,17908,55365.6666666667,46729.3333333333,42660,NA,10003,5931,55624,51211.3333333333,33462,250324.5,323848,108896.333333333,NA,11327,49369.6666666667,140570.666666667,153663,573833.5,962651.5,NA,167145.666666667,8289.33333333333,2142409,-1.28332411176261,3.39722310703074,0.194174680658363,5.39595287373821,4.93594206219745,4.51503337523356,4.30395609914155
